IDTime;Class
1229414400;sell
1229428800;sell
1229443200;sell
1229457600;sell
1229472000;sell
1229486400;sell
1229500800;sell
1229515200;stay
1229529600;sell
1229544000;buy
1229558400;buy
1229572800;buy
1229587200;buy
1229601600;buy
1229616000;stay
1229630400;sell
1229644800;sell
1229659200;buy
1229673600;buy
1229688000;buy
1229702400;stay
1229716800;buy
1229904000;stay
1229918400;stay
1229932800;stay
1229947200;buy
1229961600;stay
1229976000;stay
1229990400;stay
1230004800;stay
1230019200;buy
1230033600;buy
1230048000;stay
1230062400;stay
1230076800;stay
1230091200;stay
1230105600;stay
1230120000;stay
1230134400;stay
1230278400;stay
1230292800;stay
1230307200;stay
1230321600;stay
1230508800;sell
1230523200;sell
1230537600;stay
1230552000;stay
1230566400;buy
1230580800;stay
1230595200;stay
1230609600;stay
1230624000;stay
1230638400;stay
1230652800;stay
1230667200;stay
1230681600;stay
1230696000;buy
1230710400;buy
1230724800;stay
1230739200;buy
1230883200;buy
1230897600;buy
1230912000;stay
1230926400;buy
1231113600;buy
1231128000;buy
1231142400;stay
1231156800;stay
1231171200;stay
1231185600;buy
1231200000;buy
1231214400;buy
1231228800;stay
1231243200;sell
1231257600;stay
1231272000;stay
1231286400;sell
1231300800;sell
1231315200;sell
1231329600;stay
1231344000;sell
1231358400;sell
1231372800;sell
1231387200;sell
1231401600;sell
1231416000;stay
1231430400;stay
1231444800;stay
1231459200;sell
1231473600;sell
1231488000;buy
1231502400;sell
1231516800;stay
1231531200;stay
1231718400;stay
1231732800;sell
1231747200;sell
1231761600;sell
1231776000;stay
1231790400;stay
1231804800;stay
1231819200;stay
1231833600;buy
1231848000;sell
1231862400;buy
1231876800;stay
1231891200;stay
1231905600;sell
1231920000;sell
1231934400;stay
1231948800;stay
1231963200;stay
1231977600;stay
1231992000;buy
1232006400;buy
1232020800;buy
1232035200;stay
1232049600;buy
1232064000;stay
1232078400;stay
1232092800;stay
1232107200;buy
1232121600;buy
1232136000;stay
1232323200;sell
1232337600;stay
1232352000;stay
1232366400;stay
1232380800;stay
1232395200;stay
1232409600;stay
1232424000;stay
1232438400;stay
1232452800;stay
1232467200;stay
1232481600;stay
1232496000;stay
1232510400;sell
1232524800;sell
1232539200;sell
1232553600;buy
1232568000;sell
1232582400;sell
1232596800;sell
1232611200;sell
1232625600;buy
1232640000;sell
1232654400;sell
1232668800;sell
1232683200;buy
1232697600;buy
1232712000;sell
1232726400;stay
1232740800;buy
1232928000;stay
1232942400;buy
1232956800;stay
1232971200;stay
1232985600;buy
1233000000;buy
1233014400;sell
1233028800;sell
1233043200;sell
1233057600;sell
1233072000;buy
1233086400;stay
1233100800;stay
1233115200;buy
1233129600;buy
1233144000;buy
1233158400;buy
1233172800;sell
1233187200;stay
1233201600;stay
1233216000;stay
1233230400;stay
1233244800;stay
1233259200;sell
1233273600;stay
1233288000;stay
1233302400;stay
1233316800;stay
1233331200;stay
1233345600;sell
1233532800;sell
1233547200;sell
1233561600;buy
1233576000;stay
1233590400;stay
1233604800;stay
1233619200;sell
1233633600;sell
1233648000;sell
1233662400;stay
1233676800;stay
1233691200;stay
1233705600;sell
1233720000;stay
1233734400;buy
1233748800;stay
1233763200;stay
1233777600;stay
1233792000;buy
1233806400;buy
1233820800;buy
1233835200;buy
1233849600;sell
1233864000;stay
1233878400;buy
1233892800;buy
1233907200;buy
1233921600;stay
1233936000;sell
1233950400;sell
1234137600;stay
1234152000;stay
1234166400;stay
1234180800;stay
1234195200;stay
1234209600;stay
1234224000;sell
1234238400;sell
1234252800;sell
1234267200;sell
1234281600;stay
1234296000;stay
1234310400;stay
1234324800;buy
1234339200;buy
1234353600;stay
1234368000;stay
1234382400;stay
1234396800;stay
1234411200;stay
1234425600;buy
1234440000;buy
1234454400;buy
1234468800;buy
1234483200;stay
1234497600;buy
1234512000;stay
1234526400;stay
1234540800;stay
1234555200;stay
1234742400;stay
1234756800;stay
1234771200;stay
1234785600;buy
1234800000;buy
1234814400;buy
1234828800;sell
1234843200;sell
1234857600;buy
1234872000;stay
1234886400;stay
1234900800;stay
1234915200;buy
1234929600;buy
1234944000;buy
1234958400;stay
1234972800;stay
1234987200;stay
1235001600;buy
1235016000;buy
1235030400;buy
1235044800;stay
1235059200;stay
1235073600;stay
1235088000;stay
1235102400;sell
1235116800;sell
1235131200;sell
1235145600;stay
1235160000;buy
1235347200;buy
1235361600;buy
1235376000;stay
1235390400;stay
1235404800;stay
1235419200;buy
1235433600;buy
1235448000;buy
1235462400;buy
1235476800;buy
1235491200;stay
1235505600;stay
1235520000;stay
1235534400;stay
1235548800;buy
1235563200;buy
1235577600;stay
1235592000;stay
1235606400;stay
1235620800;buy
1235635200;buy
1235649600;buy
1235664000;sell
1235678400;sell
1235692800;sell
1235707200;sell
1235721600;stay
1235736000;sell
1235750400;stay
1235764800;stay
1235952000;stay
1235966400;stay
1235980800;stay
1235995200;stay
1236009600;stay
1236024000;buy
1236038400;buy
1236052800;buy
1236067200;buy
1236081600;stay
1236096000;stay
1236110400;buy
1236124800;buy
1236139200;buy
1236153600;stay
1236168000;stay
1236182400;stay
1236196800;stay
1236211200;sell
1236225600;sell
1236240000;sell
1236254400;sell
1236268800;sell
1236283200;sell
1236297600;sell
1236312000;sell
1236326400;buy
1236340800;stay
1236355200;stay
1236369600;buy
1236556800;buy
1236571200;buy
1236585600;stay
1236600000;stay
1236614400;stay
1236628800;sell
1236643200;sell
1236657600;stay
1236672000;stay
1236686400;stay
1236700800;stay
1236715200;stay
1236729600;stay
1236744000;sell
1236758400;sell
1236772800;sell
1236787200;sell
1236801600;sell
1236816000;sell
1236830400;sell
1236844800;buy
1236859200;sell
1236873600;sell
1236888000;buy
1236902400;buy
1236916800;buy
1236931200;stay
1236945600;stay
1236960000;stay
1236974400;stay
1237161600;stay
1237176000;stay
1237190400;stay
1237204800;stay
1237219200;stay
1237233600;stay
1237248000;buy
1237262400;stay
1237276800;stay
1237291200;stay
1237305600;stay
1237320000;stay
1237334400;sell
1237348800;sell
1237363200;sell
1237377600;sell
1237392000;sell
1237406400;sell
1237420800;sell
1237435200;sell
1237449600;sell
1237464000;buy
1237478400;stay
1237492800;buy
1237507200;buy
1237521600;buy
1237536000;buy
1237550400;buy
1237564800;stay
1237579200;stay
1237766400;sell
1237780800;buy
1237795200;buy
1237809600;buy
1237824000;buy
1237838400;buy
1237852800;buy
1237867200;stay
1237881600;stay
1237896000;stay
1237910400;stay
1237924800;sell
1237939200;sell
1237953600;stay
1237968000;stay
1237982400;stay
1237996800;buy
1238011200;buy
1238025600;buy
1238040000;stay
1238054400;stay
1238068800;stay
1238083200;sell
1238097600;sell
1238112000;sell
1238126400;stay
1238140800;sell
1238155200;stay
1238169600;sell
1238184000;sell
1238371200;sell
1238385600;sell
1238400000;buy
1238414400;buy
1238428800;buy
1238443200;buy
1238457600;stay
1238472000;buy
1238486400;buy
1238500800;buy
1238515200;sell
1238529600;stay
1238544000;stay
1238558400;stay
1238572800;sell
1238587200;stay
1238601600;stay
1238616000;buy
1238630400;buy
1238644800;buy
1238659200;stay
1238673600;buy
1238688000;buy
1238702400;stay
1238716800;stay
1238731200;stay
1238745600;stay
1238760000;buy
1238774400;buy
1238788800;buy
1238976000;buy
1238990400;stay
1239004800;stay
1239019200;stay
1239033600;stay
1239048000;sell
1239062400;sell
1239076800;stay
1239091200;stay
1239105600;stay
1239120000;stay
1239134400;sell
1239148800;sell
1239163200;stay
1239177600;stay
1239192000;sell
1239206400;stay
1239220800;stay
1239235200;buy
1239249600;stay
1239264000;stay
1239278400;stay
1239292800;stay
1239307200;stay
1239321600;stay
1239336000;stay
1239350400;stay
1239364800;stay
1239379200;stay
1239393600;stay
1239580800;stay
1239595200;stay
1239609600;stay
1239624000;stay
1239638400;stay
1239652800;stay
1239667200;sell
1239681600;sell
1239696000;sell
1239710400;stay
1239724800;sell
1239739200;stay
1239753600;buy
1239768000;buy
1239782400;stay
1239796800;stay
1239811200;stay
1239825600;sell
1239840000;sell
1239854400;stay
1239868800;buy
1239883200;buy
1239897600;stay
1239912000;stay
1239926400;stay
1239940800;sell
1239955200;stay
1239969600;stay
1239984000;stay
1239998400;stay
1240185600;stay
1240200000;sell
1240214400;sell
1240228800;sell
1240243200;stay
1240257600;stay
1240272000;stay
1240286400;stay
1240300800;buy
1240315200;buy
1240329600;stay
1240344000;sell
1240358400;sell
1240372800;sell
1240387200;stay
1240401600;stay
1240416000;stay
1240430400;stay
1240444800;stay
1240459200;stay
1240473600;stay
1240488000;stay
1240502400;sell
1240516800;sell
1240531200;sell
1240545600;stay
1240560000;stay
1240574400;stay
1240588800;stay
1240603200;sell
1240790400;stay
1240804800;stay
1240819200;stay
1240833600;stay
1240848000;sell
1240862400;sell
1240876800;sell
1240891200;buy
1240905600;stay
1240920000;stay
1240934400;stay
1240948800;buy
1240963200;stay
1240977600;stay
1240992000;buy
1241006400;buy
1241020800;buy
1241035200;stay
1241049600;buy
1241064000;buy
1241078400;buy
1241092800;buy
1241107200;stay
1241121600;buy
1241136000;buy
1241150400;buy
1241164800;stay
1241179200;stay
1241193600;stay
1241208000;stay
1241395200;stay
1241409600;sell
1241424000;sell
1241438400;sell
1241452800;stay
1241467200;stay
1241481600;stay
1241496000;stay
1241510400;stay
1241524800;sell
1241539200;sell
1241553600;sell
1241568000;buy
1241582400;buy
1241596800;buy
1241611200;stay
1241625600;stay
1241640000;buy
1241654400;buy
1241668800;buy
1241683200;stay
1241697600;stay
1241712000;stay
1241726400;stay
1241740800;stay
1241755200;sell
1241769600;sell
1241784000;sell
1241798400;stay
1241812800;sell
1242000000;sell
1242014400;sell
1242028800;stay
1242043200;stay
1242057600;stay
1242072000;stay
1242086400;stay
1242100800;sell
1242115200;sell
1242129600;sell
1242144000;stay
1242158400;stay
1242172800;stay
1242187200;sell
1242201600;sell
1242216000;sell
1242230400;sell
1242244800;stay
1242259200;stay
1242273600;stay
1242288000;buy
1242302400;stay
1242316800;stay
1242331200;sell
1242345600;sell
1242360000;sell
1242374400;stay
1242388800;sell
1242403200;stay
1242417600;stay
1242604800;buy
1242619200;buy
1242633600;buy
1242648000;buy
1242662400;stay
1242676800;stay
1242691200;stay
1242705600;stay
1242720000;stay
1242734400;stay
1242748800;stay
1242763200;stay
1242777600;stay
1242792000;stay
1242806400;sell
1242820800;sell
1242835200;sell
1242849600;stay
1242864000;stay
1242878400;stay
1242892800;stay
1242907200;sell
1242921600;stay
1242936000;stay
1242950400;stay
1242964800;stay
1242979200;buy
1242993600;stay
1243008000;stay
1243022400;stay
1243209600;stay
1243224000;stay
1243238400;stay
1243252800;stay
1243267200;stay
1243281600;stay
1243296000;stay
1243310400;stay
1243324800;stay
1243339200;buy
1243353600;stay
1243368000;stay
1243382400;sell
1243396800;sell
1243411200;stay
1243425600;buy
1243440000;buy
1243454400;buy
1243468800;buy
1243483200;buy
1243497600;stay
1243512000;stay
1243526400;stay
1243540800;sell
1243555200;sell
1243569600;sell
1243584000;sell
1243598400;sell
1243612800;sell
1243627200;sell
1243814400;buy
1243828800;sell
1243843200;buy
1243857600;buy
1243872000;stay
1243886400;stay
1243900800;sell
1243915200;sell
1243929600;stay
1243944000;stay
1243958400;stay
1243972800;buy
1243987200;stay
1244001600;stay
1244016000;stay
1244030400;stay
1244044800;stay
1244059200;buy
1244073600;buy
1244088000;buy
1244102400;stay
1244116800;stay
1244131200;stay
1244145600;stay
1244160000;buy
1244174400;buy
1244188800;buy
1244203200;buy
1244217600;stay
1244232000;stay
1244419200;stay
1244433600;stay
1244448000;stay
1244462400;stay
1244476800;stay
1244491200;stay
1244505600;sell
1244520000;stay
1244534400;sell
1244548800;stay
1244563200;stay
1244577600;buy
1244592000;buy
1244606400;buy
1244620800;stay
1244635200;stay
1244649600;stay
1244664000;stay
1244678400;stay
1244692800;stay
1244707200;buy
1244721600;sell
1244736000;stay
1244750400;stay
1244764800;stay
1244779200;stay
1244793600;stay
1244808000;stay
1244822400;stay
1244836800;stay
1245024000;stay
1245038400;sell
1245052800;stay
1245067200;sell
1245081600;sell
1245096000;sell
1245110400;sell
1245124800;buy
1245139200;stay
1245153600;sell
1245168000;stay
1245182400;stay
1245196800;sell
1245211200;sell
1245225600;sell
1245240000;stay
1245254400;stay
1245268800;stay
1245283200;stay
1245297600;buy
1245312000;buy
1245326400;buy
1245340800;stay
1245355200;stay
1245369600;stay
1245384000;stay
1245398400;sell
1245412800;sell
1245427200;stay
1245441600;stay
1245628800;stay
1245643200;stay
1245657600;stay
1245672000;stay
1245686400;stay
1245700800;sell
1245715200;stay
1245729600;buy
1245744000;stay
1245758400;sell
1245772800;stay
1245787200;stay
1245801600;stay
1245816000;stay
1245830400;buy
1245844800;buy
1245859200;buy
1245873600;buy
1245888000;stay
1245902400;stay
1245916800;sell
1245931200;stay
1245945600;stay
1245960000;stay
1245974400;stay
1245988800;sell
1246003200;sell
1246017600;stay
1246032000;stay
1246046400;stay
1246233600;stay
1246248000;buy
1246262400;buy
1246276800;buy
1246291200;stay
1246305600;sell
1246320000;stay
1246334400;stay
1246348800;buy
1246363200;stay
1246377600;stay
1246392000;stay
1246406400;stay
1246420800;stay
1246435200;stay
1246449600;stay
1246464000;stay
1246478400;stay
1246492800;stay
1246507200;sell
1246521600;sell
1246536000;stay
1246550400;stay
1246564800;stay
1246579200;stay
1246593600;stay
1246608000;stay
1246622400;stay
1246636800;sell
1246651200;sell
1246838400;sell
1246852800;sell
1246867200;stay
1246881600;stay
1246896000;stay
1246910400;stay
1246924800;stay
1246939200;stay
1246953600;stay
1246968000;stay
1246982400;sell
1246996800;stay
1247011200;stay
1247025600;sell
1247040000;sell
1247054400;sell
1247068800;buy
1247083200;buy
1247097600;sell
1247112000;stay
1247126400;stay
1247140800;stay
1247155200;stay
1247169600;stay
1247184000;sell
1247198400;sell
1247212800;sell
1247227200;stay
1247241600;stay
1247256000;sell
1247443200;sell
1247457600;stay
1247472000;buy
1247486400;buy
1247500800;stay
1247515200;stay
1247529600;stay
1247544000;stay
1247558400;stay
1247572800;buy
1247587200;stay
1247601600;stay
1247616000;stay
1247630400;buy
1247644800;buy
1247659200;buy
1247673600;stay
1247688000;sell
1247702400;stay
1247716800;stay
1247731200;stay
1247745600;stay
1247760000;stay
1247774400;stay
1247788800;stay
1247803200;stay
1247817600;stay
1247832000;stay
1247846400;stay
1247860800;stay
1248048000;stay
1248062400;stay
1248076800;stay
1248091200;sell
1248105600;stay
1248120000;stay
1248134400;stay
1248148800;sell
1248163200;sell
1248177600;sell
1248192000;stay
1248206400;stay
1248220800;stay
1248235200;stay
1248249600;stay
1248264000;stay
1248278400;stay
1248292800;buy
1248307200;buy
1248321600;buy
1248336000;buy
1248350400;stay
1248364800;stay
1248379200;stay
1248393600;stay
1248408000;stay
1248422400;stay
1248436800;stay
1248451200;stay
1248465600;stay
1248652800;stay
1248667200;stay
1248681600;stay
1248696000;stay
1248710400;stay
1248724800;sell
1248739200;stay
1248753600;sell
1248768000;sell
1248782400;stay
1248796800;stay
1248811200;stay
1248825600;stay
1248840000;buy
1248854400;stay
1248868800;stay
1248883200;stay
1248897600;stay
1248912000;buy
1248926400;buy
1248940800;buy
1248955200;stay
1248969600;stay
1248984000;stay
1248998400;stay
1249012800;sell
1249027200;sell
1249041600;sell
1249056000;stay
1249070400;buy
1249286400;stay
1249300800;stay
1249315200;stay
1249329600;sell
1249344000;sell
1249358400;sell
1249372800;buy
1249387200;stay
1249401600;stay
1249416000;stay
1249430400;stay
1249444800;stay
1249459200;stay
1249473600;stay
1249488000;stay
1249502400;stay
1249516800;buy
1249531200;stay
1249545600;stay
1249560000;stay
1249574400;stay
1249588800;stay
1249603200;buy
1249617600;buy
1249632000;buy
1249646400;buy
1249660800;stay
1249675200;stay
1249862400;stay
1249876800;stay
1249891200;stay
1249905600;stay
1249920000;stay
1249934400;stay
1249948800;sell
1249963200;sell
1249977600;sell
1249992000;stay
1250006400;stay
1250020800;sell
1250035200;stay
1250049600;buy
1250064000;buy
1250078400;stay
1250092800;stay
1250107200;stay
1250121600;stay
1250136000;sell
1250150400;sell
1250164800;stay
1250179200;stay
1250193600;stay
1250208000;sell
1250222400;sell
1250236800;stay
1250251200;stay
1250265600;stay
1250280000;stay
1250467200;stay
1250481600;stay
1250496000;stay
1250510400;stay
1250524800;buy
1250539200;buy
1250553600;stay
1250568000;stay
1250582400;stay
1250596800;stay
1250611200;stay
1250625600;stay
1250640000;sell
1250654400;sell
1250668800;stay
1250683200;stay
1250697600;stay
1250712000;stay
1250726400;stay
1250740800;stay
1250755200;stay
1250769600;stay
1250784000;stay
1250798400;sell
1250812800;stay
1250827200;buy
1250841600;buy
1250856000;buy
1250870400;stay
1250884800;stay
1251072000;stay
1251086400;stay
1251100800;stay
1251115200;stay
1251129600;stay
1251144000;sell
1251158400;stay
1251172800;stay
1251187200;stay
1251201600;stay
1251216000;stay
1251230400;stay
1251244800;stay
1251259200;stay
1251273600;stay
1251288000;stay
1251302400;sell
1251316800;sell
1251331200;stay
1251345600;stay
1251360000;stay
1251374400;stay
1251388800;stay
1251403200;stay
1251417600;stay
1251432000;stay
1251446400;stay
1251460800;sell
1251475200;sell
1251489600;sell
1251676800;stay
1251691200;stay
1251705600;stay
1251720000;stay
1251734400;stay
1251748800;stay
1251763200;stay
1251777600;stay
1251792000;stay
1251806400;stay
1251820800;stay
1251835200;stay
1251849600;stay
1251864000;sell
1251878400;stay
1251892800;stay
1251907200;stay
1251921600;stay
1251936000;stay
1251950400;stay
1251964800;stay
1251979200;stay
1251993600;stay
1252008000;stay
1252022400;stay
1252036800;stay
1252051200;stay
1252065600;stay
1252080000;stay
1252094400;stay
1252281600;stay
1252296000;stay
1252310400;stay
1252324800;stay
1252339200;stay
1252353600;sell
1252368000;sell
1252382400;sell
1252396800;stay
1252411200;stay
1252425600;stay
1252440000;stay
1252454400;stay
1252468800;sell
1252483200;sell
1252497600;stay
1252512000;stay
1252526400;stay
1252540800;stay
1252555200;stay
1252569600;sell
1252584000;stay
1252598400;stay
1252612800;sell
1252627200;sell
1252641600;sell
1252656000;sell
1252670400;stay
1252684800;stay
1252699200;stay
1252886400;buy
1252900800;stay
1252915200;stay
1252929600;stay
1252944000;stay
1252958400;stay
1252972800;stay
1252987200;stay
1253001600;stay
1253016000;stay
1253030400;stay
1253044800;sell
1253059200;sell
1253073600;sell
1253088000;buy
1253102400;stay
1253116800;stay
1253131200;stay
1253145600;stay
1253160000;stay
1253174400;buy
1253188800;stay
1253203200;stay
1253217600;stay
1253232000;stay
1253246400;stay
1253260800;stay
1253275200;stay
1253289600;stay
1253304000;buy
1253491200;buy
1253505600;stay
1253520000;stay
1253534400;sell
1253548800;stay
1253563200;sell
1253577600;sell
1253592000;sell
1253606400;stay
1253620800;stay
1253635200;stay
1253649600;stay
1253664000;buy
1253678400;buy
1253692800;stay
1253707200;stay
1253721600;stay
1253736000;sell
1253750400;sell
1253764800;buy
1253779200;buy
1253793600;buy
1253808000;sell
1253822400;sell
1253836800;sell
1253851200;sell
1253865600;sell
1253880000;sell
1253894400;sell
1253908800;sell
1254096000;stay
1254110400;stay
1254124800;stay
1254139200;buy
1254153600;buy
1254168000;stay
1254182400;stay
1254196800;stay
1254211200;stay
1254225600;stay
1254240000;stay
1254254400;sell
1254268800;stay
1254283200;stay
1254297600;stay
1254312000;stay
1254326400;stay
1254340800;stay
1254355200;stay
1254369600;stay
1254384000;stay
1254398400;stay
1254412800;stay
1254427200;stay
1254441600;sell
1254456000;sell
1254470400;sell
1254484800;buy
1254499200;stay
1254513600;stay
1254700800;stay
1254715200;stay
1254729600;stay
1254744000;stay
1254758400;stay
1254772800;stay
1254787200;stay
1254801600;stay
1254816000;stay
1254830400;stay
1254844800;stay
1254859200;stay
1254873600;sell
1254888000;stay
1254902400;buy
1254916800;sell
1254931200;stay
1254945600;stay
1254960000;stay
1254974400;stay
1254988800;stay
1255003200;stay
1255017600;buy
1255032000;buy
1255046400;stay
1255060800;stay
1255075200;buy
1255089600;buy
1255104000;stay
1255118400;stay
1255305600;stay
1255320000;stay
1255334400;sell
1255348800;stay
1255363200;stay
1255377600;stay
1255392000;stay
1255406400;stay
1255420800;stay
1255435200;stay
1255449600;sell
1255464000;sell
1255478400;stay
1255492800;buy
1255507200;buy
1255521600;stay
1255536000;stay
1255550400;buy
1255564800;buy
1255579200;buy
1255593600;stay
1255608000;stay
1255622400;stay
1255636800;buy
1255651200;stay
1255665600;stay
1255680000;stay
1255694400;stay
1255708800;stay
1255723200;stay
1255910400;stay
1255924800;stay
1255939200;stay
1255953600;stay
1255968000;stay
1255982400;stay
1255996800;stay
1256011200;buy
1256025600;buy
1256040000;stay
1256054400;stay
1256068800;stay
1256083200;stay
1256097600;stay
1256112000;stay
1256126400;stay
1256140800;stay
1256155200;stay
1256169600;stay
1256184000;stay
1256198400;stay
1256212800;stay
1256227200;stay
1256241600;stay
1256256000;stay
1256270400;stay
1256284800;stay
1256299200;stay
1256313600;stay
1256328000;stay
1256515200;stay
1256529600;stay
1256544000;stay
1256558400;stay
1256572800;stay
1256587200;stay
1256601600;stay
1256616000;stay
1256630400;stay
1256644800;sell
1256659200;stay
1256673600;sell
1256688000;stay
1256702400;sell
1256716800;stay
1256731200;stay
1256745600;stay
1256760000;stay
1256774400;buy
1256788800;buy
1256803200;buy
1256817600;stay
1256832000;stay
1256846400;stay
1256860800;stay
1256875200;sell
1256889600;sell
1256904000;sell
1256918400;stay
1256932800;stay
1257120000;stay
1257134400;stay
1257148800;stay
1257163200;stay
1257177600;stay
1257192000;stay
1257206400;stay
1257220800;stay
1257235200;stay
1257249600;stay
1257264000;stay
1257278400;buy
1257292800;buy
1257307200;stay
1257321600;stay
1257336000;stay
1257350400;stay
1257364800;sell
1257379200;stay
1257393600;stay
1257408000;stay
1257422400;stay
1257436800;stay
1257451200;stay
1257465600;sell
1257480000;sell
1257494400;sell
1257508800;stay
1257523200;stay
1257537600;stay
1257724800;stay
1257739200;stay
1257753600;stay
1257768000;stay
1257782400;stay
1257796800;stay
1257811200;stay
1257825600;stay
1257840000;stay
1257854400;stay
1257868800;stay
1257883200;stay
1257897600;stay
1257912000;stay
1257926400;stay
1257940800;stay
1257955200;stay
1257969600;stay
1257984000;stay
1257998400;buy
1258012800;buy
1258027200;stay
1258041600;stay
1258056000;stay
1258070400;sell
1258084800;sell
1258099200;stay
1258113600;stay
1258128000;stay
1258142400;stay
1258329600;stay
1258344000;stay
1258358400;sell
1258372800;stay
1258387200;stay
1258401600;stay
1258416000;stay
1258430400;stay
1258444800;stay
1258459200;stay
1258473600;stay
1258488000;stay
1258502400;stay
1258516800;stay
1258531200;stay
1258545600;stay
1258560000;stay
1258574400;stay
1258588800;stay
1258603200;stay
1258617600;stay
1258632000;stay
1258646400;stay
1258660800;stay
1258675200;stay
1258689600;stay
1258704000;stay
1258718400;stay
1258732800;stay
1258747200;stay
1258934400;stay
1258948800;stay
1258963200;stay
1258977600;stay
1258992000;stay
1259006400;stay
1259020800;stay
1259035200;stay
1259049600;stay
1259064000;stay
1259078400;stay
1259092800;sell
1259107200;sell
1259121600;sell
1259136000;stay
1259150400;stay
1259164800;sell
1259179200;sell
1259193600;sell
1259208000;stay
1259222400;stay
1259236800;sell
1259251200;sell
1259265600;sell
1259280000;buy
1259294400;buy
1259308800;stay
1259323200;stay
1259337600;stay
1259352000;stay
1259539200;sell
1259553600;stay
1259568000;stay
1259582400;stay
1259596800;buy
1259611200;buy
1259625600;stay
1259640000;stay
1259654400;stay
1259668800;stay
1259683200;stay
1259697600;stay
1259712000;stay
1259726400;stay
1259740800;stay
1259755200;stay
1259769600;stay
1259784000;stay
1259798400;stay
1259812800;buy
1259827200;stay
1259841600;stay
1259856000;stay
1259870400;stay
1259884800;buy
1259899200;buy
1259913600;buy
1259928000;buy
1259942400;stay
1259956800;sell
1260144000;stay
1260158400;sell
1260172800;sell
1260187200;sell
1260201600;stay
1260216000;sell
1260230400;sell
1260244800;sell
1260259200;stay
1260273600;stay
1260288000;stay
1260302400;sell
1260316800;sell
1260331200;sell
1260345600;stay
1260360000;stay
1260374400;stay
1260388800;stay
1260403200;stay
1260417600;stay
1260432000;stay
1260446400;stay
1260460800;buy
1260475200;stay
1260489600;buy
1260504000;buy
1260518400;buy
1260532800;sell
1260547200;sell
1260561600;sell
1260748800;stay
1260763200;stay
1260777600;stay
1260792000;stay
1260806400;stay
1260820800;buy
1260835200;buy
1260849600;buy
1260864000;stay
1260878400;stay
1260892800;stay
1260907200;stay
1260921600;stay
1260936000;stay
1260950400;stay
1260964800;stay
1260979200;stay
1260993600;stay
1261008000;stay
1261022400;stay
1261036800;stay
1261051200;sell
1261065600;sell
1261080000;sell
1261094400;buy
1261108800;buy
1261123200;stay
1261137600;stay
1261152000;stay
1261166400;stay
1261353600;stay
1261368000;stay
1261382400;buy
1261396800;stay
1261411200;stay
1261425600;stay
1261440000;stay
1261454400;stay
1261468800;stay
1261483200;stay
1261497600;stay
1261512000;stay
1261526400;stay
1261540800;stay
1261555200;stay
1261569600;stay
1261584000;stay
1261598400;stay
1261612800;stay
1261627200;stay
1261641600;stay
1261656000;stay
1261670400;stay
1261958400;stay
1261972800;stay
1261987200;stay
1262001600;stay
1262016000;stay
1262030400;stay
1262044800;stay
1262059200;stay
1262073600;stay
1262088000;stay
1262102400;stay
1262116800;stay
1262131200;stay
1262145600;stay
1262160000;stay
1262174400;stay
1262188800;stay
1262203200;stay
1262217600;stay
1262232000;buy
1262246400;buy
1262260800;stay
1262275200;stay
1262563200;stay
1262577600;sell
1262592000;sell
1262606400;stay
1262620800;sell
1262635200;sell
1262649600;sell
1262664000;stay
1262678400;stay
1262692800;stay
1262707200;stay
1262721600;buy
1262736000;buy
1262750400;stay
1262764800;stay
1262779200;stay
1262793600;stay
1262808000;stay
1262822400;buy
1262836800;stay
1262851200;buy
1262865600;stay
1262880000;stay
1262894400;sell
1262908800;sell
1262923200;sell
1262937600;sell
1262952000;stay
1262966400;stay
1262980800;stay
1263168000;stay
1263182400;stay
1263196800;stay
1263211200;stay
1263225600;stay
1263240000;stay
1263254400;sell
1263268800;sell
1263283200;sell
1263297600;stay
1263312000;stay
1263326400;stay
1263340800;stay
1263355200;stay
1263369600;stay
1263384000;stay
1263398400;stay
1263412800;stay
1263427200;stay
1263441600;sell
1263456000;sell
1263470400;stay
1263484800;stay
1263499200;stay
1263513600;stay
1263528000;stay
1263542400;stay
1263556800;stay
1263571200;stay
1263585600;stay
1263772800;stay
1263787200;stay
1263801600;stay
1263816000;stay
1263830400;stay
1263844800;stay
1263859200;stay
1263873600;buy
1263888000;stay
1263902400;stay
1263916800;stay
1263931200;stay
1263945600;stay
1263960000;stay
1263974400;stay
1263988800;stay
1264003200;stay
1264017600;stay
1264032000;stay
1264046400;sell
1264060800;sell
1264075200;sell
1264089600;stay
1264104000;stay
1264118400;stay
1264132800;stay
1264147200;stay
1264161600;stay
1264176000;stay
1264190400;stay
1264377600;stay
1264392000;stay
1264406400;stay
1264420800;stay
1264435200;sell
1264449600;sell
1264464000;sell
1264478400;stay
1264492800;stay
1264507200;stay
1264521600;stay
1264536000;stay
1264550400;stay
1264564800;stay
1264579200;stay
1264593600;buy
1264608000;buy
1264622400;stay
1264636800;stay
1264651200;stay
1264665600;stay
1264680000;stay
1264694400;stay
1264708800;stay
1264723200;buy
1264737600;buy
1264752000;stay
1264766400;sell
1264780800;stay
1264795200;stay
1264982400;stay
1264996800;buy
1265011200;stay
1265025600;stay
1265040000;stay
1265054400;stay
1265068800;stay
1265083200;stay
1265097600;stay
1265112000;stay
1265126400;stay
1265140800;stay
1265155200;stay
1265169600;buy
1265184000;buy
1265198400;stay
1265212800;stay
1265227200;stay
1265241600;stay
1265256000;sell
1265270400;sell
