IDTime;Class
1222920000;buy
1222934400;buy
1222948800;sell
1222963200;sell
1222977600;sell
1222992000;buy
1223006400;buy
1223020800;sell
1223035200;sell
1223049600;buy
1223064000;buy
1223251200;buy
1223265600;buy
1223280000;stay
1223294400;buy
1223308800;stay
1223323200;sell
1223337600;sell
1223352000;sell
1223366400;stay
1223380800;stay
1223395200;stay
1223409600;sell
1223424000;sell
1223438400;sell
1223452800;sell
1223467200;sell
1223481600;buy
1223496000;stay
1223510400;stay
1223524800;stay
1223539200;buy
1223553600;stay
1223568000;stay
1223582400;sell
1223596800;sell
1223611200;sell
1223625600;sell
1223640000;buy
1223654400;buy
1223668800;sell
1223856000;buy
1223870400;sell
1223884800;sell
1223899200;buy
1223913600;sell
1223928000;sell
1223942400;stay
1223956800;stay
1223971200;stay
1223985600;buy
1224000000;buy
1224014400;stay
1224028800;sell
1224043200;sell
1224057600;stay
1224072000;buy
1224086400;buy
1224100800;buy
1224115200;buy
1224129600;sell
1224144000;stay
1224158400;buy
1224172800;stay
1224187200;stay
1224201600;sell
1224216000;sell
1224230400;stay
1224244800;buy
1224259200;stay
1224273600;stay
1224460800;buy
1224475200;buy
1224489600;buy
1224504000;buy
1224518400;stay
1224532800;stay
1224547200;stay
1224561600;buy
1224576000;stay
1224590400;stay
1224604800;buy
1224619200;buy
1224633600;buy
1224648000;buy
1224662400;buy
1224676800;sell
1224691200;buy
1224705600;stay
1224720000;buy
1224734400;stay
1224748800;sell
1224763200;sell
1224777600;buy
1224792000;buy
1224806400;sell
1224820800;sell
1224835200;buy
1224849600;buy
1224864000;sell
1224878400;sell
1225065600;sell
1225080000;sell
1225094400;sell
1225108800;sell
1225123200;stay
1225137600;buy
1225152000;stay
1225166400;buy
1225180800;sell
1225195200;sell
1225209600;sell
1225224000;sell
1225238400;sell
1225252800;sell
1225267200;sell
1225281600;sell
1225296000;sell
1225310400;sell
1225324800;buy
1225339200;buy
1225353600;buy
1225368000;buy
1225382400;buy
1225396800;buy
1225411200;buy
1225425600;buy
1225440000;buy
1225454400;sell
1225468800;sell
1225483200;sell
1225670400;buy
1225684800;buy
1225699200;buy
1225713600;buy
1225728000;stay
1225742400;sell
1225756800;sell
1225771200;sell
1225785600;sell
1225800000;sell
1225814400;buy
1225828800;buy
1225843200;buy
1225857600;sell
1225872000;sell
1225886400;sell
1225900800;stay
1225915200;buy
1225929600;buy
1225944000;buy
1225958400;buy
1225972800;stay
1225987200;stay
1226001600;sell
1226016000;sell
1226030400;sell
1226044800;buy
1226059200;stay
1226073600;stay
1226088000;sell
1226275200;stay
1226289600;stay
1226304000;stay
1226318400;stay
1226332800;stay
1226347200;stay
1226361600;stay
1226376000;sell
1226390400;buy
1226404800;buy
1226419200;stay
1226433600;stay
1226448000;stay
1226462400;sell
1226476800;sell
1226491200;sell
1226505600;stay
1226520000;buy
1226534400;stay
1226548800;buy
1226563200;sell
1226577600;sell
1226592000;sell
1226606400;stay
1226620800;stay
1226635200;stay
1226649600;buy
1226664000;buy
1226678400;buy
1226692800;stay
1226880000;sell
1226894400;sell
1226908800;buy
1226923200;stay
1226937600;stay
1226952000;stay
1226966400;stay
1226980800;stay
1226995200;stay
1227009600;stay
1227024000;stay
1227038400;stay
1227052800;sell
1227067200;sell
1227081600;sell
1227096000;buy
1227110400;stay
1227124800;stay
1227139200;buy
1227153600;buy
1227168000;buy
1227182400;buy
1227196800;buy
1227211200;stay
1227225600;sell
1227240000;sell
1227254400;buy
1227268800;stay
1227283200;sell
1227297600;stay
1227484800;sell
1227499200;sell
1227513600;sell
1227528000;sell
1227542400;stay
1227556800;buy
1227571200;sell
1227585600;sell
1227600000;sell
1227614400;stay
1227628800;buy
1227643200;buy
1227657600;buy
1227672000;buy
1227686400;buy
1227700800;buy
1227715200;stay
1227729600;stay
1227744000;stay
1227758400;stay
1227772800;stay
1227787200;stay
1227801600;stay
1227816000;stay
1227830400;buy
1227844800;buy
1227859200;buy
1227873600;stay
1227888000;stay
1227902400;sell
1228089600;stay
1228104000;sell
1228118400;stay
1228132800;sell
1228147200;stay
1228161600;stay
1228176000;stay
1228190400;stay
1228204800;sell
1228219200;stay
1228233600;stay
1228248000;buy
1228262400;buy
1228276800;buy
1228291200;buy
1228305600;sell
1228320000;stay
1228334400;buy
1228348800;buy
1228363200;sell
1228377600;sell
1228392000;sell
1228406400;buy
1228420800;buy
1228435200;buy
1228449600;buy
1228464000;buy
1228478400;stay
1228492800;sell
1228507200;sell
1228694400;sell
1228708800;sell
1228723200;sell
1228737600;stay
1228752000;buy
1228766400;buy
1228780800;buy
1228795200;sell
1228809600;sell
1228824000;sell
1228838400;stay
1228852800;stay
1228867200;stay
1228881600;sell
1228896000;sell
1228910400;stay
1228924800;stay
1228939200;sell
1228953600;sell
1228968000;sell
1228982400;sell
1228996800;sell
1229011200;stay
1229025600;sell
1229040000;sell
1229054400;sell
1229068800;stay
1229083200;stay
1229097600;sell
1229112000;sell
1229299200;sell
1229313600;sell
1229328000;sell
1229342400;sell
1229356800;stay
1229371200;stay
1229385600;sell
1229400000;sell
1229414400;sell
1229428800;sell
1229443200;sell
1229457600;sell
1229472000;sell
1229486400;sell
1229500800;sell
1229515200;sell
1229529600;sell
1229544000;sell
1229558400;sell
1229572800;sell
1229587200;buy
1229601600;sell
1229616000;buy
1229630400;sell
1229644800;buy
1229659200;buy
1229673600;buy
1229688000;sell
1229702400;sell
1229716800;sell
1229904000;sell
1229918400;sell
1229932800;sell
1229947200;stay
1229961600;stay
1229976000;stay
1229990400;sell
1230004800;sell
1230019200;stay
1230033600;stay
1230048000;stay
1230062400;sell
1230076800;sell
1230091200;sell
1230105600;sell
1230120000;stay
1230134400;sell
1230278400;sell
1230292800;sell
1230307200;sell
1230321600;sell
1230508800;sell
1230523200;sell
1230537600;buy
1230552000;sell
1230566400;buy
1230580800;sell
1230595200;buy
1230609600;sell
1230624000;buy
1230638400;sell
1230652800;stay
1230667200;stay
1230681600;buy
1230696000;buy
1230710400;buy
1230724800;stay
1230739200;sell
1230753600;sell
1230883200;buy
1230897600;sell
1230912000;sell
1230926400;sell
1231113600;buy
1231128000;buy
1231142400;buy
1231156800;buy
1231171200;buy
1231185600;buy
1231200000;buy
1231214400;buy
1231228800;buy
1231243200;sell
1231257600;stay
1231272000;sell
1231286400;sell
1231300800;sell
1231315200;sell
1231329600;buy
1231344000;stay
1231358400;buy
1231372800;sell
1231387200;sell
1231401600;sell
1231416000;stay
1231430400;stay
1231444800;stay
1231459200;buy
1231473600;buy
1231488000;buy
1231502400;buy
1231516800;stay
1231531200;buy
1231718400;buy
1231732800;buy
1231747200;sell
1231761600;sell
1231776000;buy
1231790400;buy
1231804800;buy
1231819200;sell
1231833600;buy
1231848000;sell
1231862400;sell
1231876800;sell
1231891200;buy
1231905600;buy
1231920000;buy
1231934400;stay
1231948800;stay
1231963200;stay
1231977600;buy
1231992000;buy
1232006400;buy
1232020800;sell
1232035200;sell
1232049600;sell
1232064000;stay
1232078400;sell
1232092800;sell
1232107200;stay
1232121600;stay
1232136000;stay
1232323200;buy
1232337600;buy
1232352000;buy
1232366400;stay
1232380800;buy
1232395200;buy
1232409600;buy
1232424000;buy
1232438400;buy
1232452800;buy
1232467200;sell
1232481600;sell
1232496000;buy
1232510400;sell
1232524800;buy
1232539200;buy
1232553600;sell
1232568000;buy
1232582400;stay
1232596800;stay
1232611200;stay
1232625600;stay
1232640000;stay
1232654400;buy
1232668800;buy
1232683200;buy
1232697600;sell
1232712000;sell
1232726400;buy
1232740800;buy
1232928000;sell
1232942400;sell
1232956800;sell
1232971200;sell
1232985600;sell
1233000000;buy
1233014400;buy
1233028800;sell
1233043200;stay
1233057600;stay
1233072000;stay
1233086400;sell
1233100800;stay
1233115200;buy
1233129600;buy
1233144000;buy
1233158400;buy
1233172800;stay
1233187200;sell
1233201600;sell
1233216000;sell
1233230400;buy
1233244800;stay
1233259200;stay
1233273600;buy
1233288000;buy
1233302400;buy
1233316800;buy
1233331200;buy
1233345600;stay
1233532800;stay
1233547200;sell
1233561600;sell
1233576000;stay
1233590400;stay
1233604800;stay
1233619200;sell
1233633600;sell
1233648000;sell
1233662400;sell
1233676800;sell
1233691200;buy
1233705600;buy
1233720000;buy
1233734400;buy
1233748800;stay
1233763200;stay
1233777600;stay
1233792000;stay
1233806400;buy
1233820800;buy
1233835200;buy
1233849600;stay
1233864000;stay
1233878400;sell
1233892800;sell
1233907200;sell
1233921600;sell
1233936000;stay
1233950400;stay
1234137600;sell
1234152000;sell
1234166400;sell
1234180800;buy
1234195200;buy
1234209600;buy
1234224000;sell
1234238400;sell
1234252800;sell
1234267200;sell
1234281600;stay
1234296000;stay
1234310400;sell
1234324800;buy
1234339200;buy
1234353600;stay
1234368000;stay
1234382400;stay
1234396800;buy
1234411200;buy
1234425600;sell
1234440000;sell
1234454400;stay
1234468800;stay
1234483200;stay
1234497600;buy
1234512000;stay
1234526400;sell
1234540800;buy
1234555200;buy
1234742400;sell
1234756800;sell
1234771200;sell
1234785600;buy
1234800000;buy
1234814400;buy
1234828800;stay
1234843200;sell
1234857600;buy
1234872000;sell
1234886400;sell
1234900800;stay
1234915200;buy
1234929600;buy
1234944000;buy
1234958400;stay
1234972800;stay
1234987200;stay
1235001600;stay
1235016000;stay
1235030400;stay
1235044800;buy
1235059200;buy
1235073600;buy
1235088000;buy
1235102400;sell
1235116800;sell
1235131200;sell
1235145600;stay
1235160000;sell
1235347200;buy
1235361600;buy
1235376000;stay
1235390400;buy
1235404800;stay
1235419200;sell
1235433600;sell
1235448000;sell
1235462400;buy
1235476800;sell
1235491200;stay
1235505600;stay
1235520000;stay
1235534400;stay
1235548800;buy
1235563200;buy
1235577600;buy
1235592000;sell
1235606400;sell
1235620800;sell
1235635200;stay
1235649600;stay
1235664000;stay
1235678400;buy
1235692800;buy
1235707200;buy
1235721600;sell
1235736000;sell
1235750400;buy
1235764800;buy
1235952000;stay
1235966400;buy
1235980800;stay
1235995200;stay
1236009600;stay
1236024000;sell
1236038400;stay
1236052800;buy
1236067200;buy
1236081600;stay
1236096000;buy
1236110400;buy
1236124800;stay
1236139200;sell
1236153600;sell
1236168000;sell
1236182400;sell
1236196800;buy
1236211200;buy
1236225600;stay
1236240000;sell
1236254400;sell
1236268800;sell
1236283200;sell
1236297600;sell
1236312000;stay
1236326400;buy
1236340800;buy
1236355200;buy
1236369600;stay
1236556800;buy
1236571200;buy
1236585600;stay
1236600000;stay
1236614400;sell
1236628800;sell
1236643200;sell
1236657600;buy
1236672000;sell
1236686400;buy
1236700800;stay
1236715200;buy
1236729600;buy
1236744000;sell
1236758400;sell
1236772800;stay
1236787200;stay
1236801600;stay
1236816000;buy
1236830400;buy
1236844800;buy
1236859200;stay
1236873600;stay
1236888000;stay
1236902400;stay
1236916800;stay
1236931200;stay
1236945600;stay
1236960000;stay
1236974400;stay
1237161600;sell
1237176000;stay
1237190400;stay
1237204800;stay
1237219200;stay
1237233600;stay
1237248000;stay
1237262400;stay
1237276800;stay
1237291200;stay
1237305600;stay
1237320000;sell
1237334400;sell
1237348800;sell
1237363200;sell
1237377600;sell
1237392000;stay
1237406400;stay
1237420800;sell
1237435200;sell
1237449600;sell
1237464000;stay
1237478400;stay
1237492800;sell
1237507200;stay
1237521600;stay
1237536000;stay
1237550400;stay
1237564800;sell
1237579200;sell
1237766400;sell
1237780800;buy
1237795200;buy
1237809600;sell
1237824000;stay
1237838400;stay
1237852800;buy
1237867200;buy
1237881600;stay
1237896000;stay
1237910400;stay
1237924800;stay
1237939200;sell
1237953600;sell
1237968000;sell
1237982400;sell
1237996800;stay
1238011200;stay
1238025600;stay
1238040000;stay
1238054400;stay
1238068800;stay
1238083200;stay
1238097600;buy
1238112000;buy
1238126400;buy
1238140800;buy
1238155200;stay
1238169600;stay
1238184000;buy
1238371200;buy
1238385600;stay
1238400000;stay
1238414400;stay
1238428800;sell
1238443200;sell
1238457600;sell
1238472000;sell
1238486400;stay
1238500800;buy
1238515200;stay
1238529600;buy
1238544000;stay
1238558400;stay
1238572800;buy
1238587200;buy
1238601600;stay
1238616000;stay
1238630400;sell
1238644800;sell
1238659200;sell
1238673600;stay
1238688000;stay
1238702400;stay
1238716800;stay
1238731200;stay
1238745600;stay
1238760000;sell
1238774400;sell
1238788800;stay
1238976000;buy
1238990400;buy
1239004800;buy
1239019200;buy
1239033600;stay
1239048000;buy
1239062400;buy
1239076800;buy
1239091200;stay
1239105600;stay
1239120000;stay
1239134400;buy
1239148800;stay
1239163200;stay
1239177600;stay
1239192000;stay
1239206400;stay
1239220800;stay
1239235200;stay
1239249600;buy
1239264000;buy
1239278400;buy
1239292800;stay
1239307200;stay
1239321600;stay
1239336000;stay
1239350400;stay
1239364800;stay
1239379200;stay
1239393600;stay
1239580800;sell
1239595200;sell
1239609600;sell
1239624000;sell
1239638400;stay
1239652800;buy
1239667200;buy
1239681600;buy
1239696000;stay
1239710400;stay
1239724800;stay
1239739200;buy
1239753600;buy
1239768000;buy
1239782400;stay
1239796800;sell
1239811200;stay
1239825600;buy
1239840000;buy
1239854400;stay
1239868800;stay
1239883200;stay
1239897600;stay
1239912000;buy
1239926400;buy
1239940800;buy
1239955200;stay
1239969600;stay
1239984000;stay
1239998400;stay
1240185600;stay
1240200000;stay
1240214400;stay
1240228800;stay
1240243200;stay
1240257600;stay
1240272000;stay
1240286400;stay
1240300800;stay
1240315200;stay
1240329600;stay
1240344000;stay
1240358400;sell
1240372800;sell
1240387200;sell
1240401600;stay
1240416000;stay
1240430400;stay
1240444800;sell
1240459200;sell
1240473600;sell
1240488000;sell
1240502400;sell
1240516800;sell
1240531200;sell
1240545600;sell
1240560000;stay
1240574400;stay
1240588800;stay
1240603200;buy
1240790400;buy
1240804800;buy
1240819200;buy
1240833600;buy
1240848000;stay
1240862400;stay
1240876800;stay
1240891200;sell
1240905600;sell
1240920000;sell
1240934400;stay
1240948800;sell
1240963200;sell
1240977600;sell
1240992000;sell
1241006400;stay
1241020800;stay
1241035200;sell
1241049600;buy
1241064000;buy
1241078400;buy
1241092800;stay
1241107200;stay
1241121600;stay
1241136000;stay
1241150400;stay
1241164800;stay
1241179200;stay
1241193600;stay
1241208000;stay
1241395200;buy
1241409600;sell
1241424000;sell
1241438400;sell
1241452800;stay
1241467200;buy
1241481600;buy
1241496000;stay
1241510400;stay
1241524800;buy
1241539200;stay
1241553600;stay
1241568000;sell
1241582400;stay
1241596800;stay
1241611200;stay
1241625600;stay
1241640000;buy
1241654400;sell
1241668800;sell
1241683200;sell
1241697600;stay
1241712000;stay
1241726400;stay
1241740800;sell
1241755200;sell
1241769600;sell
1241784000;sell
1241798400;stay
1241812800;stay
1242000000;stay
1242014400;stay
1242028800;stay
1242043200;stay
1242057600;stay
1242072000;sell
1242086400;sell
1242100800;stay
1242115200;stay
1242129600;stay
1242144000;sell
1242158400;sell
1242172800;stay
1242187200;buy
1242201600;stay
1242216000;stay
1242230400;stay
1242244800;stay
1242259200;stay
1242273600;stay
1242288000;stay
1242302400;stay
1242316800;stay
1242331200;stay
1242345600;stay
1242360000;buy
1242374400;buy
1242388800;buy
1242403200;stay
1242417600;stay
1242604800;stay
1242619200;sell
1242633600;sell
1242648000;stay
1242662400;stay
1242676800;stay
1242691200;stay
1242705600;stay
1242720000;stay
1242734400;sell
1242748800;stay
1242763200;stay
1242777600;sell
1242792000;sell
1242806400;sell
1242820800;stay
1242835200;stay
1242849600;stay
1242864000;stay
1242878400;sell
1242892800;sell
1242907200;sell
1242921600;stay
1242936000;stay
1242950400;stay
1242964800;sell
1242979200;sell
1242993600;stay
1243008000;stay
1243022400;stay
1243209600;stay
1243224000;stay
1243238400;stay
1243252800;stay
1243267200;stay
1243281600;buy
1243296000;stay
1243310400;buy
1243324800;sell
1243339200;stay
1243353600;stay
1243368000;stay
1243382400;stay
1243396800;stay
1243411200;buy
1243425600;buy
1243440000;buy
1243454400;stay
1243468800;sell
1243483200;sell
1243497600;sell
1243512000;stay
1243526400;stay
1243540800;sell
1243555200;sell
1243569600;sell
1243584000;sell
1243598400;sell
1243612800;stay
1243627200;stay
1243814400;stay
1243828800;sell
1243843200;buy
1243857600;stay
1243872000;stay
1243886400;stay
1243900800;sell
1243915200;sell
1243929600;sell
1243944000;stay
1243958400;stay
1243972800;buy
1243987200;buy
1244001600;buy
1244016000;buy
1244030400;stay
1244044800;stay
1244059200;sell
1244073600;stay
1244088000;buy
1244102400;buy
1244116800;stay
1244131200;stay
1244145600;stay
1244160000;buy
1244174400;buy
1244188800;buy
1244203200;buy
1244217600;stay
1244232000;buy
1244419200;buy
1244433600;buy
1244448000;sell
1244462400;stay
1244476800;stay
1244491200;stay
1244505600;sell
1244520000;sell
1244534400;sell
1244548800;sell
1244563200;stay
1244577600;stay
1244592000;stay
1244606400;buy
1244620800;buy
1244635200;buy
1244649600;sell
1244664000;stay
1244678400;stay
1244692800;sell
1244707200;sell
1244721600;sell
1244736000;stay
1244750400;stay
1244764800;buy
1244779200;buy
1244793600;buy
1244808000;sell
1244822400;buy
1244836800;buy
1245024000;buy
1245038400;buy
1245052800;stay
1245067200;stay
1245081600;stay
1245096000;sell
1245110400;sell
1245124800;stay
1245139200;stay
1245153600;stay
1245168000;stay
1245182400;stay
1245196800;stay
1245211200;stay
1245225600;sell
1245240000;sell
1245254400;stay
1245268800;stay
1245283200;stay
1245297600;stay
1245312000;buy
1245326400;buy
1245340800;stay
1245355200;stay
1245369600;stay
1245384000;sell
1245398400;sell
1245412800;sell
1245427200;stay
1245441600;buy
1245628800;stay
1245643200;stay
1245657600;stay
1245672000;stay
1245686400;stay
1245700800;sell
1245715200;sell
1245729600;sell
1245744000;sell
1245758400;sell
1245772800;stay
1245787200;stay
1245801600;buy
1245816000;buy
1245830400;buy
1245844800;buy
1245859200;stay
1245873600;stay
1245888000;stay
1245902400;buy
1245916800;sell
1245931200;sell
1245945600;stay
1245960000;stay
1245974400;stay
1245988800;sell
1246003200;sell
1246017600;stay
1246032000;stay
1246046400;buy
1246233600;stay
1246248000;stay
1246262400;sell
1246276800;stay
1246291200;stay
1246305600;stay
1246320000;stay
1246334400;buy
1246348800;buy
1246363200;stay
1246377600;stay
1246392000;stay
1246406400;sell
1246420800;sell
1246435200;sell
1246449600;stay
1246464000;stay
1246478400;buy
1246492800;buy
1246507200;buy
1246521600;buy
1246536000;stay
1246550400;buy
1246564800;stay
1246579200;stay
1246593600;stay
1246608000;stay
1246622400;stay
1246636800;stay
1246651200;stay
1246838400;buy
1246852800;buy
1246867200;sell
1246881600;stay
1246896000;stay
1246910400;stay
1246924800;stay
1246939200;stay
1246953600;stay
1246968000;stay
1246982400;stay
1246996800;stay
1247011200;stay
1247025600;stay
1247040000;stay
1247054400;stay
1247068800;stay
1247083200;sell
1247097600;sell
1247112000;sell
1247126400;sell
1247140800;sell
1247155200;buy
1247169600;buy
1247184000;buy
1247198400;buy
1247212800;sell
1247227200;stay
1247241600;stay
1247256000;stay
1247443200;stay
1247457600;sell
1247472000;stay
1247486400;stay
1247500800;stay
1247515200;stay
1247529600;stay
1247544000;buy
1247558400;buy
1247572800;buy
1247587200;stay
1247601600;sell
1247616000;sell
1247630400;sell
1247644800;sell
1247659200;stay
1247673600;stay
1247688000;stay
1247702400;stay
1247716800;stay
1247731200;stay
1247745600;stay
1247760000;stay
1247774400;stay
1247788800;stay
1247803200;stay
1247817600;stay
1247832000;stay
1247846400;stay
1247860800;sell
1248048000;sell
1248062400;sell
1248076800;stay
1248091200;stay
1248105600;stay
1248120000;stay
1248134400;sell
1248148800;stay
1248163200;stay
1248177600;stay
1248192000;stay
1248206400;stay
1248220800;stay
1248235200;stay
1248249600;stay
1248264000;stay
1248278400;stay
1248292800;stay
1248307200;buy
1248321600;buy
1248336000;buy
1248350400;buy
1248364800;stay
1248379200;stay
1248393600;sell
1248408000;stay
1248422400;stay
1248436800;stay
1248451200;stay
1248465600;stay
1248652800;stay
1248667200;stay
1248681600;stay
1248696000;stay
1248710400;stay
1248724800;stay
1248739200;stay
1248753600;buy
1248768000;buy
1248782400;buy
1248796800;stay
1248811200;stay
1248825600;buy
1248840000;buy
1248854400;buy
1248868800;buy
1248883200;stay
1248897600;stay
1248912000;buy
1248926400;buy
1248940800;stay
1248955200;stay
1248969600;stay
1248984000;stay
1248998400;stay
1249012800;sell
1249027200;sell
1249041600;sell
1249056000;stay
1249070400;sell
1249286400;sell
1249300800;sell
1249315200;stay
1249329600;stay
1249344000;stay
1249358400;stay
1249372800;stay
1249387200;stay
1249401600;stay
1249416000;stay
1249430400;stay
1249444800;stay
1249459200;stay
1249473600;stay
1249488000;stay
1249502400;stay
1249516800;stay
1249531200;stay
1249545600;stay
1249560000;stay
1249574400;stay
1249588800;stay
1249603200;sell
1249617600;sell
1249632000;buy
1249646400;buy
1249660800;stay
1249675200;stay
1249862400;stay
1249876800;buy
1249891200;stay
1249905600;stay
1249920000;stay
1249934400;stay
1249948800;stay
1249963200;stay
1249977600;stay
1249992000;stay
1250006400;stay
1250020800;stay
1250035200;stay
1250049600;sell
1250064000;stay
1250078400;stay
1250092800;buy
1250107200;stay
1250121600;stay
1250136000;sell
1250150400;stay
1250164800;stay
1250179200;stay
1250193600;stay
1250208000;stay
1250222400;stay
1250236800;stay
1250251200;stay
1250265600;stay
1250280000;buy
1250467200;buy
1250481600;buy
1250496000;stay
1250510400;stay
1250524800;stay
1250539200;stay
1250553600;stay
1250568000;stay
1250582400;stay
1250596800;stay
1250611200;stay
1250625600;stay
1250640000;stay
1250654400;sell
1250668800;sell
1250683200;sell
1250697600;stay
1250712000;stay
1250726400;stay
1250740800;stay
1250755200;stay
1250769600;stay
1250784000;stay
1250798400;stay
1250812800;sell
1250827200;sell
1250841600;stay
1250856000;stay
1250870400;stay
1250884800;stay
1251072000;stay
1251086400;stay
1251100800;stay
1251115200;stay
1251129600;stay
1251144000;stay
1251158400;stay
1251172800;stay
1251187200;stay
1251201600;stay
1251216000;stay
1251230400;stay
1251244800;buy
1251259200;buy
1251273600;buy
1251288000;stay
1251302400;stay
1251316800;stay
1251331200;stay
1251345600;stay
1251360000;sell
1251374400;sell
1251388800;sell
1251403200;stay
1251417600;stay
1251432000;stay
1251446400;stay
1251460800;stay
1251475200;stay
1251489600;stay
1251676800;stay
1251691200;stay
1251705600;stay
1251720000;stay
1251734400;stay
1251748800;stay
1251763200;stay
1251777600;buy
1251792000;buy
1251806400;buy
1251820800;stay
1251835200;stay
1251849600;stay
1251864000;sell
1251878400;sell
1251892800;sell
1251907200;stay
1251921600;stay
1251936000;stay
1251950400;stay
1251964800;stay
1251979200;stay
1251993600;stay
1252008000;stay
1252022400;buy
1252036800;buy
1252051200;buy
1252065600;sell
1252080000;stay
1252094400;stay
1252281600;stay
1252296000;stay
1252310400;stay
1252324800;stay
1252339200;stay
1252353600;sell
1252368000;sell
1252382400;sell
1252396800;stay
1252411200;stay
1252425600;stay
1252440000;stay
1252454400;stay
1252468800;sell
1252483200;sell
1252497600;stay
1252512000;stay
1252526400;stay
1252540800;stay
1252555200;buy
1252569600;stay
1252584000;sell
1252598400;stay
1252612800;stay
1252627200;stay
1252641600;stay
1252656000;stay
1252670400;stay
1252684800;stay
1252699200;stay
1252886400;stay
1252900800;sell
1252915200;sell
1252929600;stay
1252944000;stay
1252958400;stay
1252972800;buy
1252987200;buy
1253001600;stay
1253016000;stay
1253030400;stay
1253044800;stay
1253059200;stay
1253073600;stay
1253088000;stay
1253102400;stay
1253116800;stay
1253131200;stay
1253145600;stay
1253160000;stay
1253174400;stay
1253188800;stay
1253203200;stay
1253217600;stay
1253232000;stay
1253246400;stay
1253260800;stay
1253275200;stay
1253289600;stay
1253304000;stay
1253491200;buy
1253505600;stay
1253520000;stay
1253534400;stay
1253548800;stay
1253563200;sell
1253577600;sell
1253592000;sell
1253606400;stay
1253620800;stay
1253635200;stay
1253649600;stay
1253664000;stay
1253678400;stay
1253692800;stay
1253707200;stay
1253721600;stay
1253736000;sell
1253750400;stay
1253764800;stay
1253779200;buy
1253793600;buy
1253808000;stay
1253822400;stay
1253836800;stay
1253851200;buy
1253865600;stay
1253880000;buy
1253894400;buy
1253908800;buy
1254096000;stay
1254110400;stay
1254124800;stay
1254139200;stay
1254153600;stay
1254168000;stay
1254182400;buy
1254196800;buy
1254211200;stay
1254225600;stay
1254240000;stay
1254254400;sell
1254268800;buy
1254283200;buy
1254297600;buy
1254312000;stay
1254326400;stay
1254340800;stay
1254355200;buy
1254369600;stay
1254384000;stay
1254398400;stay
1254412800;stay
1254427200;stay
1254441600;sell
1254456000;sell
1254470400;sell
1254484800;stay
1254499200;stay
1254513600;stay
1254700800;stay
1254715200;stay
1254729600;stay
1254744000;stay
1254758400;stay
1254772800;sell
1254787200;stay
1254801600;stay
1254816000;stay
1254830400;stay
1254844800;stay
1254859200;stay
1254873600;stay
1254888000;stay
1254902400;buy
1254916800;stay
1254931200;stay
1254945600;sell
1254960000;stay
1254974400;stay
1254988800;stay
1255003200;stay
1255017600;stay
1255032000;stay
1255046400;stay
1255060800;stay
1255075200;stay
1255089600;stay
1255104000;stay
1255118400;stay
1255305600;sell
1255320000;sell
1255334400;sell
1255348800;stay
1255363200;stay
1255377600;stay
1255392000;sell
1255406400;stay
1255420800;stay
1255435200;stay
1255449600;stay
1255464000;stay
1255478400;stay
1255492800;stay
1255507200;stay
1255521600;stay
1255536000;stay
1255550400;stay
1255564800;stay
1255579200;buy
1255593600;stay
1255608000;stay
1255622400;stay
1255636800;stay
1255651200;buy
1255665600;stay
1255680000;stay
1255694400;stay
1255708800;stay
1255723200;stay
1255910400;sell
1255924800;sell
1255939200;stay
1255953600;stay
1255968000;stay
1255982400;stay
1255996800;stay
1256011200;stay
1256025600;stay
1256040000;stay
1256054400;stay
1256068800;stay
1256083200;sell
1256097600;sell
1256112000;sell
1256126400;stay
1256140800;stay
1256155200;stay
1256169600;buy
1256184000;stay
1256198400;stay
1256212800;stay
1256227200;stay
1256241600;stay
1256256000;stay
1256270400;stay
1256284800;stay
1256299200;stay
1256313600;stay
1256328000;stay
1256515200;stay
1256529600;buy
1256544000;buy
1256558400;buy
1256572800;stay
1256587200;stay
1256601600;stay
1256616000;buy
1256630400;buy
1256644800;stay
1256659200;stay
1256673600;stay
1256688000;stay
1256702400;buy
1256716800;stay
1256731200;stay
1256745600;stay
1256760000;stay
1256774400;stay
1256788800;sell
1256803200;sell
1256817600;stay
1256832000;stay
1256846400;stay
1256860800;buy
1256875200;buy
1256889600;buy
1256904000;stay
1256918400;stay
1256932800;stay
1256976000;stay
1257120000;stay
1257134400;stay
1257148800;stay
1257163200;stay
1257177600;stay
1257192000;buy
1257206400;buy
1257220800;buy
1257235200;sell
1257249600;stay
1257264000;stay
1257278400;stay
1257292800;stay
1257307200;sell
1257321600;sell
1257336000;sell
1257350400;stay
1257364800;stay
1257379200;stay
1257393600;stay
1257408000;stay
1257422400;stay
1257436800;stay
1257451200;stay
1257465600;stay
1257480000;stay
1257494400;stay
1257508800;stay
1257523200;stay
1257537600;sell
1257724800;sell
1257739200;stay
1257753600;stay
1257768000;stay
1257782400;stay
1257796800;stay
1257811200;stay
1257825600;stay
1257840000;stay
1257854400;stay
1257868800;stay
1257883200;stay
1257897600;stay
1257912000;stay
1257926400;stay
1257940800;stay
1257955200;stay
1257969600;stay
1257984000;stay
1257998400;buy
1258012800;buy
1258027200;buy
1258041600;stay
1258056000;stay
1258070400;stay
1258084800;stay
1258099200;stay
1258113600;sell
1258128000;stay
1258142400;stay
1258329600;stay
1258344000;stay
1258358400;stay
1258372800;stay
1258387200;stay
1258401600;stay
1258416000;buy
1258430400;buy
1258444800;buy
1258459200;stay
1258473600;stay
1258488000;stay
1258502400;sell
1258516800;sell
1258531200;stay
1258545600;stay
