IDTime;Class
1243468800;sell
1243483200;sell
1243497600;buy
1243512000;sell
1243526400;buy
1243540800;buy
1243555200;buy
1243569600;buy
1243584000;sell
1243598400;buy
1243612800;buy
1243627200;buy
1243814400;buy
1243828800;buy
1243843200;buy
1243857600;buy
1243872000;sell
1243886400;sell
1243900800;sell
1243915200;sell
1243929600;buy
1243944000;buy
1243958400;buy
1243972800;buy
1243987200;sell
1244001600;sell
1244016000;sell
1244030400;sell
1244044800;stay
1244059200;sell
1244073600;sell
1244088000;sell
1244102400;sell
1244116800;sell
1244131200;sell
1244145600;sell
1244160000;sell
1244174400;sell
1244188800;sell
1244203200;sell
1244217600;sell
1244232000;sell
1244419200;sell
1244433600;sell
1244448000;buy
1244462400;buy
1244476800;sell
1244491200;buy
1244505600;buy
1244520000;buy
1244534400;buy
1244548800;buy
1244563200;buy
1244577600;buy
1244592000;buy
1244606400;sell
1244620800;sell
1244635200;sell
1244649600;buy
1244664000;buy
1244678400;buy
1244692800;buy
1244707200;sell
1244721600;buy
1244736000;stay
1244750400;sell
1244764800;sell
1244779200;sell
1244793600;sell
1244808000;buy
1244822400;sell
1244836800;sell
1245024000;stay
1245038400;sell
1245052800;sell
1245067200;sell
1245081600;sell
1245096000;sell
1245110400;buy
1245124800;buy
1245139200;buy
1245153600;buy
1245168000;stay
1245182400;sell
1245196800;sell
1245211200;sell
1245225600;sell
1245240000;buy
1245254400;stay
1245268800;sell
1245283200;sell
1245297600;sell
1245312000;buy
1245326400;buy
1245340800;stay
1245355200;buy
1245369600;buy
1245384000;buy
1245398400;buy
1245412800;buy
1245427200;stay
1245441600;sell
1245628800;sell
1245643200;sell
1245657600;sell
1245672000;sell
1245686400;sell
1245700800;sell
1245715200;sell
1245729600;buy
1245744000;buy
1245758400;sell
1245772800;stay
1245787200;buy
1245801600;buy
1245816000;buy
1245830400;sell
1245844800;sell
1245859200;sell
1245873600;sell
1245888000;sell
1245902400;sell
1245916800;sell
1245931200;buy
1245945600;buy
1245960000;buy
1245974400;buy
1245988800;buy
1246003200;stay
1246017600;buy
1246032000;sell
1246046400;sell
1246233600;buy
1246248000;buy
1246262400;stay
1246276800;buy
1246291200;buy
1246305600;buy
1246320000;sell
1246334400;sell
1246348800;sell
1246363200;sell
1246377600;stay
1246392000;sell
1246406400;buy
1246420800;buy
1246435200;buy
1246449600;stay
1246464000;sell
1246478400;sell
1246492800;sell
1246507200;sell
1246521600;stay
1246536000;buy
1246550400;sell
1246564800;buy
1246579200;sell
1246593600;sell
1246608000;stay
1246622400;stay
1246636800;sell
1246651200;sell
1246838400;sell
1246852800;sell
1246867200;buy
1246881600;buy
1246896000;stay
1246910400;sell
1246924800;sell
1246939200;sell
1246953600;sell
1246968000;sell
1246982400;sell
1246996800;sell
1247011200;stay
1247025600;sell
1247040000;sell
1247054400;sell
1247068800;buy
1247083200;buy
1247097600;buy
1247112000;buy
1247126400;buy
1247140800;buy
1247155200;sell
1247169600;sell
1247184000;sell
1247198400;sell
1247212800;sell
1247227200;stay
1247241600;sell
1247256000;sell
1247443200;sell
1247457600;sell
1247472000;buy
1247486400;buy
1247500800;buy
1247515200;buy
1247529600;buy
1247544000;buy
1247558400;sell
1247572800;stay
1247587200;buy
1247601600;buy
1247616000;buy
1247630400;buy
1247644800;buy
1247659200;stay
1247673600;stay
1247688000;stay
1247702400;stay
1247716800;buy
1247731200;buy
1247745600;sell
1247760000;sell
1247774400;sell
1247788800;sell
1247803200;sell
1247817600;buy
1247832000;stay
1247846400;buy
1247860800;buy
1248048000;buy
1248062400;buy
1248076800;stay
1248091200;stay
1248105600;stay
1248120000;sell
1248134400;sell
1248148800;sell
1248163200;stay
1248177600;sell
1248192000;stay
1248206400;sell
1248220800;sell
1248235200;buy
1248249600;buy
1248264000;buy
1248278400;stay
1248292800;buy
1248307200;buy
1248321600;buy
1248336000;stay
1248350400;buy
1248364800;stay
1248379200;stay
1248393600;sell
1248408000;sell
1248422400;stay
1248436800;stay
1248451200;stay
1248465600;buy
1248652800;buy
1248667200;stay
1248681600;stay
1248696000;stay
1248710400;stay
1248724800;stay
1248739200;buy
1248753600;sell
1248768000;sell
1248782400;sell
1248796800;stay
1248811200;sell
1248825600;sell
1248840000;stay
1248854400;buy
1248868800;sell
1248883200;stay
1248897600;buy
1248912000;buy
1248926400;buy
1248940800;stay
1248955200;stay
1248969600;stay
1248984000;buy
1248998400;stay
1249012800;buy
1249027200;sell
1249041600;buy
1249056000;buy
1249070400;buy
1249286400;buy
1249300800;buy
1249315200;stay
1249329600;stay
1249344000;stay
1249358400;stay
1249372800;stay
1249387200;stay
1249401600;stay
1249416000;buy
1249430400;buy
1249444800;buy
1249459200;buy
1249473600;stay
1249488000;sell
1249502400;stay
1249516800;sell
1249531200;sell
1249545600;sell
1249560000;sell
1249574400;stay
1249588800;stay
1249603200;sell
1249617600;sell
1249632000;sell
1249646400;sell
1249660800;stay
1249675200;sell
1249862400;sell
1249876800;sell
1249891200;sell
1249905600;sell
1249920000;buy
1249934400;stay
1249948800;stay
1249963200;stay
1249977600;buy
1249992000;stay
1250006400;stay
1250020800;sell
1250035200;sell
1250049600;sell
1250064000;buy
1250078400;sell
1250092800;sell
1250107200;buy
1250121600;buy
1250136000;buy
1250150400;buy
1250164800;stay
1250179200;stay
1250193600;sell
1250208000;sell
1250222400;sell
1250236800;stay
1250251200;sell
1250265600;sell
1250280000;sell
1250467200;sell
1250481600;sell
1250496000;stay
1250510400;buy
1250524800;stay
1250539200;buy
1250553600;buy
1250568000;buy
1250582400;buy
1250596800;stay
1250611200;sell
1250625600;sell
1250640000;sell
1250654400;sell
1250668800;buy
1250683200;buy
1250697600;stay
1250712000;stay
1250726400;sell
1250740800;sell
1250755200;sell
1250769600;stay
1250784000;sell
1250798400;sell
1250812800;buy
1250827200;buy
1250841600;buy
1250856000;sell
1250870400;stay
1250884800;stay
1251072000;sell
1251086400;sell
1251100800;sell
1251115200;sell
1251129600;stay
1251144000;sell
1251158400;stay
1251172800;stay
1251187200;stay
1251201600;sell
1251216000;stay
1251230400;stay
1251244800;sell
1251259200;sell
1251273600;sell
1251288000;buy
1251302400;stay
1251316800;stay
1251331200;sell
1251345600;sell
1251360000;buy
1251374400;buy
1251388800;buy
1251403200;stay
1251417600;buy
1251432000;buy
1251446400;stay
1251460800;sell
1251475200;stay
1251489600;sell
1251676800;sell
1251691200;buy
1251705600;buy
1251720000;buy
1251734400;stay
1251748800;buy
1251763200;sell
1251777600;sell
1251792000;sell
1251806400;sell
1251820800;stay
1251835200;stay
1251849600;buy
1251864000;buy
1251878400;buy
1251892800;stay
1251907200;stay
1251921600;buy
1251936000;buy
1251950400;buy
1251964800;stay
1251979200;stay
1251993600;stay
1252008000;stay
1252022400;stay
1252036800;stay
1252051200;stay
1252065600;buy
1252080000;stay
1252094400;stay
1252281600;stay
1252296000;buy
1252310400;sell
1252324800;stay
1252339200;stay
1252353600;buy
1252368000;buy
1252382400;buy
1252396800;stay
1252411200;stay
1252425600;stay
1252440000;stay
1252454400;sell
1252468800;sell
1252483200;buy
1252497600;stay
1252512000;stay
1252526400;stay
1252540800;buy
1252555200;sell
1252569600;buy
1252584000;stay
1252598400;stay
1252612800;buy
1252627200;buy
1252641600;sell
1252656000;stay
1252670400;sell
1252684800;sell
1252699200;sell
1252886400;sell
1252900800;stay
1252915200;buy
1252929600;stay
1252944000;buy
1252958400;sell
1252972800;sell
1252987200;sell
1253001600;sell
1253016000;stay
1253030400;sell
1253044800;stay
1253059200;stay
1253073600;buy
1253088000;sell
1253102400;buy
1253116800;stay
1253131200;buy
1253145600;buy
1253160000;sell
1253174400;sell
1253188800;sell
1253203200;sell
1253217600;sell
1253232000;sell
1253246400;sell
1253260800;sell
1253275200;sell
1253289600;sell
1253304000;sell
1253491200;sell
1253505600;stay
1253520000;buy
1253534400;stay
1253548800;stay
1253563200;buy
1253577600;buy
1253592000;buy
1253606400;stay
1253620800;stay
1253635200;stay
1253649600;buy
1253664000;buy
1253678400;stay
1253692800;sell
1253707200;sell
1253721600;sell
1253736000;sell
1253750400;sell
1253764800;sell
1253779200;sell
1253793600;sell
1253808000;sell
1253822400;sell
1253836800;buy
1253851200;sell
1253865600;sell
1253880000;sell
1253894400;sell
1253908800;sell
1254096000;buy
1254110400;buy
1254124800;stay
1254139200;buy
1254153600;buy
1254168000;buy
1254182400;sell
1254196800;sell
1254211200;buy
1254225600;buy
1254240000;buy
1254254400;buy
1254268800;buy
1254283200;sell
1254297600;sell
1254312000;stay
1254326400;stay
1254340800;sell
1254355200;stay
1254369600;buy
1254384000;sell
1254398400;sell
1254412800;stay
1254427200;sell
1254441600;sell
1254456000;sell
1254470400;sell
1254484800;buy
1254499200;stay
1254513600;buy
1254700800;sell
1254715200;sell
1254729600;sell
1254744000;stay
1254758400;stay
1254772800;buy
1254787200;sell
1254801600;sell
1254816000;sell
1254830400;stay
1254844800;stay
1254859200;stay
1254873600;stay
1254888000;buy
1254902400;buy
1254916800;buy
1254931200;stay
1254945600;buy
1254960000;buy
1254974400;buy
1254988800;stay
1255003200;stay
1255017600;sell
1255032000;sell
1255046400;sell
1255060800;sell
1255075200;sell
1255089600;sell
1255104000;stay
1255118400;sell
1255305600;sell
1255320000;sell
1255334400;stay
1255348800;stay
1255363200;stay
1255377600;sell
1255392000;buy
1255406400;sell
1255420800;buy
1255435200;buy
1255449600;stay
1255464000;buy
1255478400;buy
1255492800;stay
1255507200;stay
1255521600;buy
1255536000;buy
1255550400;buy
1255564800;buy
1255579200;buy
1255593600;buy
1255608000;buy
1255622400;buy
1255636800;buy
1255651200;sell
1255665600;sell
1255680000;buy
1255694400;stay
1255708800;sell
1255723200;sell
1255910400;stay
1255924800;buy
1255939200;buy
1255953600;buy
1255968000;stay
1255982400;sell
1255996800;buy
1256011200;sell
1256025600;sell
1256040000;sell
1256054400;buy
1256068800;buy
1256083200;buy
1256097600;buy
1256112000;buy
1256126400;stay
1256140800;stay
1256155200;sell
1256169600;sell
1256184000;sell
1256198400;buy
1256212800;buy
1256227200;stay
1256241600;sell
1256256000;sell
1256270400;sell
1256284800;sell
1256299200;sell
1256313600;stay
1256328000;stay
1256515200;buy
1256529600;buy
1256544000;stay
1256558400;sell
1256572800;stay
1256587200;buy
1256601600;buy
1256616000;buy
1256630400;sell
1256644800;buy
1256659200;stay
1256673600;stay
1256688000;stay
1256702400;sell
1256716800;buy
1256731200;buy
1256745600;sell
1256760000;buy
1256774400;buy
1256788800;buy
1256803200;buy
1256817600;stay
1256832000;stay
1256846400;stay
1256860800;sell
1256875200;sell
1256889600;sell
1256904000;sell
1256918400;stay
1256932800;sell
1257120000;sell
1257134400;sell
1257148800;stay
1257163200;buy
1257177600;stay
1257192000;sell
1257206400;sell
1257220800;sell
1257235200;buy
1257249600;buy
1257264000;stay
1257278400;buy
1257292800;buy
1257307200;buy
1257321600;stay
1257336000;buy
1257350400;sell
1257364800;sell
1257379200;buy
1257393600;buy
1257408000;buy
1257422400;stay
1257436800;stay
1257451200;stay
1257465600;sell
1257480000;sell
1257494400;sell
1257508800;buy
1257523200;buy
1257537600;buy
1257724800;buy
1257739200;buy
1257753600;sell
1257768000;stay
1257782400;sell
1257796800;sell
1257811200;sell
1257825600;stay
1257840000;stay
1257854400;stay
1257868800;stay
1257883200;sell
1257897600;sell
1257912000;sell
1257926400;sell
1257940800;sell
1257955200;buy
1257969600;stay
1257984000;sell
1257998400;stay
1258012800;stay
1258027200;stay
1258041600;stay
1258056000;buy
1258070400;buy
1258084800;buy
1258099200;stay
1258113600;buy
1258128000;stay
1258142400;buy
1258329600;stay
1258344000;buy
1258358400;buy
1258372800;buy
1258387200;stay
1258401600;stay
1258416000;buy
1258430400;sell
1258444800;stay
1258459200;stay
1258473600;stay
1258488000;stay
1258502400;stay
1258516800;sell
1258531200;sell
1258545600;sell
1258560000;stay
1258574400;sell
1258588800;sell
1258603200;sell
1258617600;stay
1258632000;stay
1258646400;stay
1258660800;sell
1258675200;sell
1258689600;sell
1258704000;stay
1258718400;stay
1258732800;stay
1258747200;buy
1258934400;buy
1258948800;buy
1258963200;stay
1258977600;sell
1258992000;stay
1259006400;sell
1259020800;stay
1259035200;stay
1259049600;buy
1259064000;stay
1259078400;stay
1259092800;buy
1259107200;buy
1259121600;buy
1259136000;stay
1259150400;stay
1259164800;stay
1259179200;sell
1259193600;sell
1259208000;sell
1259222400;sell
1259236800;sell
1259251200;sell
1259265600;sell
1259280000;sell
1259294400;sell
1259308800;buy
1259323200;buy
1259337600;buy
1259352000;buy
1259539200;sell
1259553600;sell
1259568000;sell
1259582400;sell
1259596800;stay
1259611200;buy
1259625600;buy
1259640000;buy
1259654400;buy
1259668800;stay
1259683200;stay
1259697600;buy
1259712000;buy
1259726400;buy
1259740800;stay
1259755200;stay
1259769600;stay
1259784000;buy
1259798400;sell
1259812800;sell
1259827200;sell
1259841600;sell
1259856000;stay
1259870400;buy
1259884800;buy
1259899200;sell
1259913600;sell
1259928000;sell
1259942400;stay
1259956800;sell
1260144000;sell
1260158400;sell
1260172800;buy
1260187200;buy
1260201600;sell
1260216000;sell
1260230400;sell
1260244800;sell
1260259200;sell
1260273600;sell
1260288000;sell
1260302400;sell
1260316800;sell
1260331200;buy
1260345600;sell
1260360000;buy
1260374400;buy
1260388800;sell
1260403200;sell
1260417600;buy
1260432000;sell
1260446400;stay
1260460800;buy
1260475200;stay
1260489600;stay
1260504000;sell
1260518400;sell
1260532800;stay
1260547200;buy
1260561600;sell
1260748800;buy
1260763200;stay
1260777600;buy
1260792000;buy
1260806400;stay
1260820800;sell
1260835200;sell
1260849600;sell
1260864000;stay
1260878400;stay
1260892800;stay
1260907200;buy
1260921600;buy
1260936000;buy
1260950400;buy
1260964800;sell
1260979200;sell
1260993600;sell
1261008000;sell
1261022400;sell
1261036800;buy
1261051200;buy
1261065600;stay
1261080000;buy
1261094400;stay
1261108800;sell
1261123200;sell
1261137600;sell
1261152000;buy
1261166400;stay
1261353600;sell
1261368000;sell
1261382400;sell
1261396800;stay
1261411200;stay
1261425600;stay
1261440000;sell
1261454400;sell
1261468800;sell
1261483200;sell
1261497600;stay
1261512000;stay
1261526400;stay
1261540800;stay
1261555200;stay
1261569600;stay
1261584000;stay
1261598400;stay
1261612800;stay
1261627200;sell
1261641600;sell
1261656000;stay
1261670400;stay
1261958400;stay
1261972800;stay
1261987200;stay
1262001600;stay
1262016000;stay
1262030400;stay
1262044800;buy
1262059200;sell
1262073600;sell
1262088000;sell
1262102400;stay
1262116800;stay
1262131200;stay
1262145600;buy
1262160000;buy
1262174400;buy
1262188800;buy
1262203200;buy
1262217600;buy
1262232000;buy
1262246400;buy
1262260800;sell
1262275200;sell
1262563200;buy
1262577600;buy
1262592000;sell
1262606400;sell
1262620800;stay
1262635200;sell
1262649600;sell
1262664000;sell
1262678400;stay
1262692800;sell
1262707200;stay
1262721600;buy
1262736000;buy
1262750400;buy
1262764800;sell
1262779200;buy
1262793600;stay
1262808000;sell
1262822400;sell
1262836800;stay
1262851200;stay
1262865600;stay
1262880000;stay
1262894400;buy
1262908800;buy
1262923200;buy
1262937600;buy
1262952000;sell
1262966400;buy
1262980800;buy
1263168000;buy
1263182400;buy
1263196800;sell
1263211200;stay
1263225600;stay
1263240000;stay
1263254400;buy
1263268800;buy
1263283200;stay
1263297600;stay
1263312000;stay
1263326400;buy
1263340800;buy
1263355200;buy
1263369600;stay
1263384000;stay
1263398400;stay
1263412800;stay
1263427200;stay
1263441600;stay
1263456000;stay
1263470400;stay
1263484800;stay
1263499200;stay
1263513600;stay
1263528000;sell
1263542400;sell
1263556800;sell
1263571200;stay
1263585600;buy
1263772800;buy
1263787200;buy
1263801600;stay
1263816000;buy
1263830400;buy
1263844800;buy
1263859200;sell
1263873600;sell
1263888000;stay
1263902400;stay
1263916800;sell
1263931200;sell
1263945600;sell
1263960000;sell
1263974400;stay
1263988800;stay
1264003200;stay
1264017600;sell
1264032000;sell
1264046400;sell
1264060800;buy
1264075200;sell
1264089600;stay
1264104000;buy
1264118400;sell
1264132800;sell
1264147200;sell
1264161600;stay
1264176000;stay
1264190400;stay
1264377600;buy
1264392000;buy
1264406400;buy
1264420800;buy
1264435200;stay
1264449600;sell
1264464000;sell
1264478400;sell
1264492800;stay
1264507200;stay
1264521600;stay
1264536000;buy
1264550400;buy
1264564800;buy
1264579200;sell
1264593600;stay
1264608000;stay
1264622400;buy
1264636800;stay
1264651200;sell
1264665600;sell
1264680000;sell
1264694400;stay
1264708800;stay
1264723200;sell
1264737600;sell
1264752000;sell
1264766400;sell
1264780800;sell
1264795200;sell
1264982400;sell
1264996800;sell
1265011200;buy
1265025600;stay
1265040000;stay
1265054400;stay
1265068800;stay
1265083200;stay
1265097600;buy
1265112000;stay
1265126400;stay
1265140800;buy
1265155200;buy
1265169600;sell
1265184000;sell
1265198400;sell
1265212800;stay
1265227200;sell
1265241600;sell
1265256000;sell
1265270400;sell
1265284800;stay
1265299200;stay
1265313600;sell
1265328000;sell
1265342400;sell
1265356800;sell
1265371200;sell
1265385600;buy
1265400000;sell
1265587200;sell
1265601600;buy
1265616000;buy
1265630400;stay
1265644800;stay
1265659200;stay
1265673600;stay
1265688000;sell
1265702400;buy
1265716800;buy
1265731200;stay
1265745600;stay
1265760000;sell
1265774400;sell
1265788800;sell
1265803200;stay
1265817600;stay
1265832000;stay
1265846400;sell
1265860800;buy
1265875200;buy
1265889600;buy
1265904000;stay
1265918400;sell
1265932800;sell
1265947200;sell
1265961600;buy
1265976000;stay
1265990400;stay
1266004800;sell
1266192000;stay
1266206400;buy
1266220800;stay
1266235200;stay
1266249600;stay
1266264000;stay
1266278400;stay
1266292800;sell
1266307200;buy
1266321600;buy
1266336000;stay
1266350400;stay
1266364800;stay
1266379200;sell
1266393600;sell
1266408000;sell
1266422400;stay
1266436800;sell
1266451200;sell
1266465600;sell
1266480000;sell
1266494400;sell
1266508800;sell
1266523200;sell
1266537600;sell
1266552000;buy
1266566400;buy
1266580800;buy
1266595200;stay
1266609600;stay
1266796800;stay
1266811200;stay
1266825600;stay
1266840000;stay
1266854400;stay
1266868800;sell
1266883200;sell
1266897600;sell
1266912000;stay
1266926400;stay
1266940800;stay
1266955200;stay
1266969600;stay
1266984000;stay
1266998400;stay
1267012800;sell
1267027200;sell
1267041600;sell
1267056000;sell
1267070400;sell
1267084800;sell
1267099200;sell
1267113600;stay
1267128000;stay
1267142400;sell
1267156800;sell
1267171200;sell
1267185600;buy
1267200000;sell
1267214400;sell
1267401600;sell
1267416000;sell
1267430400;sell
1267444800;buy
1267459200;sell
1267473600;sell
1267488000;sell
1267502400;buy
1267516800;stay
1267531200;buy
1267545600;buy
1267560000;buy
1267574400;sell
1267588800;buy
1267603200;buy
1267617600;buy
1267632000;sell
1267646400;sell
1267660800;stay
1267675200;buy
1267689600;sell
1267704000;sell
1267718400;stay
1267732800;stay
1267747200;stay
1267761600;buy
1267776000;buy
1267790400;buy
1267804800;stay
1267819200;stay
1268006400;stay
1268020800;sell
1268035200;sell
1268049600;sell
1268064000;sell
1268078400;sell
1268092800;stay
1268107200;stay
1268121600;stay
1268136000;stay
1268150400;stay
1268164800;sell
1268179200;sell
1268193600;sell
1268208000;buy
1268222400;buy
1268236800;stay
1268251200;stay
1268265600;buy
1268280000;buy
1268294400;stay
1268308800;buy
1268323200;stay
1268337600;buy
1268352000;buy
1268366400;buy
1268380800;stay
1268395200;stay
1268409600;stay
1268424000;sell
1268611200;sell
1268625600;sell
1268640000;stay
1268654400;stay
1268668800;stay
1268683200;stay
1268697600;sell
1268712000;sell
1268726400;buy
1268740800;buy
1268755200;stay
1268769600;buy
1268784000;buy
1268798400;buy
1268812800;sell
1268827200;stay
1268841600;stay
1268856000;sell
1268870400;stay
1268884800;sell
1268899200;stay
1268913600;sell
1268928000;stay
1268942400;sell
1268956800;sell
1268971200;sell
1268985600;sell
1269000000;stay
1269014400;sell
1269028800;sell
1269216000;sell
1269230400;buy
1269244800;buy
1269259200;stay
1269273600;stay
1269288000;sell
1269302400;sell
1269316800;sell
1269331200;buy
1269345600;stay
1269360000;sell
1269374400;sell
1269388800;sell
1269403200;sell
1269417600;sell
1269432000;stay
1269446400;stay
1269460800;buy
1269475200;buy
1269489600;sell
1269504000;sell
1269518400;sell
1269532800;buy
1269547200;buy
1269561600;stay
1269576000;stay
1269590400;stay
1269604800;stay
1269619200;buy
1269633600;buy
1269820800;buy
1269835200;buy
1269849600;stay
1269864000;stay
1269878400;buy
1269892800;buy
1269907200;buy
1269921600;buy
1269936000;stay
1269950400;stay
1269964800;stay
1269979200;buy
1269993600;buy
1270008000;buy
1270022400;stay
1270036800;buy
1270051200;stay
1270065600;stay
1270080000;stay
1270094400;buy
1270108800;buy
1270123200;stay
1270137600;stay
1270152000;stay
1270166400;sell
1270180800;sell
1270195200;stay
1270209600;buy
1270224000;buy
1270238400;buy
1270425600;stay
1270440000;buy
1270454400;buy
1270468800;sell
1270483200;sell
1270497600;sell
1270512000;sell
1270526400;sell
1270540800;buy
1270555200;buy
1270569600;stay
1270584000;sell
1270598400;sell
1270612800;sell
1270627200;buy
1270641600;buy
1270656000;stay
1270670400;sell
1270684800;sell
1270699200;sell
1270713600;stay
1270728000;buy
1270742400;stay
1270756800;buy
1270771200;buy
1270785600;buy
1270800000;stay
1270814400;buy
1270828800;buy
1270843200;buy
1271030400;stay
1271044800;sell
1271059200;sell
1271073600;stay
1271088000;stay
1271102400;stay
1271116800;buy
1271131200;buy
1271145600;stay
1271160000;stay
1271174400;stay
1271188800;buy
1271203200;stay
1271217600;stay
1271232000;stay
1271246400;stay
1271260800;stay
1271275200;stay
1271289600;sell
1271304000;sell
1271318400;buy
1271332800;stay
1271347200;stay
1271361600;sell
1271376000;stay
1271390400;stay
1271404800;sell
1271419200;sell
1271433600;sell
1271448000;sell
1271635200;sell
1271649600;stay
1271664000;buy
1271678400;stay
1271692800;stay
1271707200;buy
1271721600;buy
1271736000;buy
1271750400;stay
1271764800;stay
1271779200;stay
1271793600;stay
1271808000;buy
1271822400;stay
1271836800;stay
1271851200;stay
1271865600;stay
1271880000;stay
1271894400;sell
1271908800;sell
1271923200;stay
1271937600;stay
1271952000;stay
1271966400;sell
1271980800;stay
1271995200;stay
1272009600;stay
1272024000;buy
1272038400;buy
1272052800;buy
1272240000;stay
1272254400;stay
1272268800;stay
1272283200;stay
1272297600;stay
1272312000;sell
1272326400;sell
1272340800;sell
1272355200;sell
1272369600;sell
1272384000;stay
1272398400;sell
1272412800;sell
1272427200;sell
1272441600;stay
1272456000;sell
1272470400;stay
1272484800;stay
1272499200;buy
1272513600;buy
1272528000;buy
1272542400;buy
1272556800;stay
1272571200;stay
1272585600;stay
1272600000;sell
1272614400;sell
1272628800;stay
1272643200;stay
1272657600;stay
1272844800;stay
1272859200;stay
1272873600;stay
1272888000;stay
1272902400;stay
1272916800;stay
1272931200;sell
1272945600;sell
1272960000;sell
1272974400;stay
1272988800;stay
1273003200;stay
1273017600;stay
1273032000;sell
1273046400;sell
1273060800;stay
1273075200;stay
1273089600;sell
1273104000;sell
1273118400;sell
1273132800;sell
1273147200;sell
1273161600;sell
1273176000;sell
1273190400;sell
1273204800;sell
1273219200;buy
1273233600;buy
1273248000;buy
1273262400;buy
1273449600;buy
1273464000;buy
1273478400;sell
1273492800;sell
1273507200;sell
1273521600;sell
1273536000;sell
1273550400;sell
1273564800;sell
1273579200;buy
1273593600;sell
1273608000;buy
1273622400;buy
1273636800;sell
1273651200;sell
1273665600;stay
1273680000;stay
1273694400;sell
1273708800;sell
1273723200;sell
1273737600;sell
1273752000;sell
1273766400;sell
1273780800;sell
1273795200;sell
1273809600;stay
1273824000;buy
1273838400;sell
1273852800;sell
1273867200;sell
1274054400;sell
1274068800;buy
1274083200;buy
1274097600;sell
1274112000;stay
1274126400;sell
1274140800;buy
1274155200;sell
1274169600;sell
1274184000;sell
1274198400;sell
1274212800;buy
1274227200;buy
1274241600;sell
1274256000;buy
1274270400;sell
1274284800;sell
1274299200;sell
1274313600;sell
1274328000;sell
1274342400;sell
1274356800;buy
1274371200;sell
1274385600;buy
1274400000;buy
1274414400;sell
1274428800;buy
1274443200;buy
1274457600;stay
1274472000;stay
1274659200;sell
1274673600;sell
1274688000;sell
1274702400;stay
1274716800;sell
1274731200;sell
1274745600;sell
1274760000;sell
1274774400;buy
1274788800;buy
1274803200;buy
1274817600;sell
1274832000;stay
1274846400;buy
1274860800;sell
1274875200;stay
1274889600;sell
1274904000;buy
1274918400;buy
1274932800;buy
1274947200;sell
1274961600;buy
1274976000;stay
1274990400;sell
1275004800;sell
1275019200;sell
1275033600;sell
1275048000;sell
1275062400;stay
1275076800;stay
1275264000;stay
1275278400;buy
1275292800;stay
1275307200;stay
1275321600;stay
1275336000;sell
1275350400;buy
1275364800;sell
1275379200;buy
1275393600;buy
1275408000;buy
1275422400;buy
1275436800;sell
1275451200;sell
1275465600;sell
1275480000;buy
1275494400;buy
1275508800;buy
1275523200;stay
1275537600;sell
1275552000;sell
1275566400;stay
1275580800;stay
1275595200;stay
1275609600;sell
1275624000;sell
1275638400;sell
1275652800;sell
1275667200;sell
1275681600;stay
1275868800;buy
1275883200;buy
1275897600;buy
1275912000;stay
1275926400;stay
1275940800;sell
1275955200;sell
1275969600;sell
1275984000;buy
1275998400;buy
1276012800;buy
1276027200;stay
1276041600;buy
1276056000;buy
1276070400;buy
1276084800;stay
1276099200;stay
1276113600;buy
1276128000;buy
1276142400;buy
1276156800;buy
1276171200;buy
1276185600;stay
1276200000;stay
1276214400;sell
1276228800;sell
1276243200;sell
1276257600;sell
1276272000;buy
1276286400;buy
1276473600;buy
1276488000;buy
1276502400;buy
1276516800;buy
1276531200;stay
1276545600;stay
1276560000;stay
1276574400;buy
1276588800;buy
1276603200;stay
1276617600;stay
1276632000;stay
1276646400;stay
1276660800;stay
1276675200;sell
1276689600;sell
1276704000;sell
1276718400;sell
1276732800;buy
1276747200;buy
1276761600;stay
1276776000;stay
1276790400;stay
1276804800;buy
1276819200;buy
1276833600;stay
1276848000;stay
1276862400;stay
1276876800;buy
1276891200;buy
1277078400;buy
1277092800;sell
1277107200;sell
1277121600;sell
1277136000;stay
1277150400;stay
1277164800;sell
1277179200;buy
1277193600;buy
1277208000;stay
1277222400;stay
1277236800;buy
1277251200;buy
1277265600;buy
1277280000;stay
1277294400;buy
1277308800;buy
1277323200;stay
1277337600;stay
1277352000;stay
1277366400;stay
1277380800;stay
1277395200;stay
1277409600;stay
1277424000;sell
1277438400;sell
1277452800;buy
1277467200;buy
1277481600;stay
1277496000;stay
1277683200;stay
1277697600;stay
1277712000;buy
1277726400;stay
1277740800;stay
1277755200;sell
1277769600;sell
1277784000;sell
1277798400;stay
1277812800;stay
1277827200;stay
1277841600;sell
1277856000;sell
1277870400;sell
1277884800;sell
1277899200;sell
1277913600;stay
1277928000;stay
1277942400;buy
1277956800;buy
1277971200;buy
1277985600;buy
1278000000;buy
1278014400;stay
1278028800;stay
1278043200;buy
1278057600;stay
1278072000;stay
1278086400;stay
1278100800;sell
1278288000;sell
1278302400;sell
1278316800;stay
1278331200;stay
1278345600;stay
1278360000;buy
1278374400;buy
1278388800;buy
1278403200;stay
1278417600;stay
1278432000;stay
1278446400;stay
1278460800;stay
1278475200;buy
1278489600;buy
1278504000;stay
1278518400;stay
1278532800;stay
1278547200;sell
1278561600;sell
1278576000;stay
1278590400;stay
1278604800;stay
1278619200;stay
1278633600;sell
1278648000;sell
1278662400;sell
1278676800;sell
1278691200;stay
1278705600;sell
1278892800;stay
1278907200;buy
1278921600;buy
1278936000;stay
1278950400;stay
1278964800;buy
1278979200;sell
1278993600;buy
1279008000;buy
1279022400;buy
1279036800;buy
1279051200;buy
1279065600;buy
